code,name,price,exchange,amount
300396,迪瑞医疗,16.33,1.22亿,44.49亿
300397,天和防务,12.77,3.00亿,51.78亿
300398,飞凯材料,17.40,6.15亿,91.42亿
300399,天利科技,24.83,8.30亿,49.06亿
300400,劲拓股份,18.89,2.91亿,45.37亿
300401,花园生物,15.33,3.26亿,81.97亿
300402,宝色股份,15.57,1.14亿,37.93亿
300403,汉宇集团,8.76,2.01亿,37.05亿
300404,博济医药,9.05,8089.14万,24.96亿
300405,科隆股份,5.48,1.31亿,11.99亿
300406,九强生物,14.48,9651.87万,61.48亿
300407,凯发电气,13.25,4.07亿,32.36亿
300408,三环集团,35.53,5.08亿,664.34亿
300409,道氏技术,16.53,20.12亿,84.76亿
300410,正业科技,6.62,1.32亿,24.29亿
300411,金盾股份,15.19,3.79亿,46.54亿
300412,迦南科技,4.36,6604.47万,20.62亿
300413,芒果超媒,27.63,8.80亿,282.30亿
300414,中光防雷,8.36,8155.86万,26.21亿
300415,伊之密,22.77,2.57亿,102.54亿
300416,苏试试验,12.83,1.95亿,64.81亿
300417,南华仪器,12.87,6016.55万,11.18亿
300418,昆仑万维,46.46,65.73亿,572.15亿
300419,ST浩丰,5.61,1.59亿,20.63亿
300420,五洋自控,3.08,1.10亿,34.38亿
300421,力星股份,11.27,3.21亿,25.96亿
300422,博世科,4.96,3671.53万,25.63亿
300423,昇辉科技,7.88,1.24亿,26.19亿
300424,航新科技,18.50,3.05亿,44.28亿
300425,中建环能,5.57,1.37亿,37.81亿
300426,唐德影视,9.55,1.35亿,38.20亿
300427,红相股份,7.13,3.20亿,34.43亿
300428,立中集团,18.84,2.03亿,101.00亿
300429,强力新材,15.35,5.09亿,58.91亿
300430,诚益通,16.84,3.16亿,43.56亿
300432,富临精工,14.17,6.18亿,170.73亿
300433,蓝思科技,21.70,10.80亿,1077.53亿
300434,金石亚药,8.74,5134.91万,29.90亿
300435,中泰股份,12.17,7759.26万,44.89亿
300436,广生堂,30.72,2.57亿,42.00亿
300437,清水源,10.52,1.45亿,18.50亿
300438,鹏辉能源,34.00,9.41亿,137.42亿
300439,美康生物,10.96,5974.93万,31.97亿
300440,运达科技,7.23,1.09亿,31.97亿
300441,鲍斯股份,8.52,1.76亿,53.42亿
300442,润泽科技,35.00,14.16亿,193.99亿
300443,金雷股份,23.00,2.31亿,55.84亿
300444,双杰电气,7.40,4.60亿,43.83亿
300445,康斯特,16.50,5169.59万,23.44亿
300446,航天智造,18.14,4.92亿,56.51亿
300447,全信股份,14.15,7321.94万,28.49亿
300448,浩云科技,7.12,6.37亿,35.01亿
300449,汉邦高科,7.29,1.02亿,21.60亿
300450,先导智能,23.03,20.82亿,359.12亿
300451,创业慧康,5.29,4.16亿,80.76亿
300452,山河药辅,12.51,5900.14万,23.37亿
300453,三鑫医疗,8.04,4430.17万,28.66亿
300454,深信服,67.30,4.98亿,186.01亿
300455,航天智装,14.60,2.84亿,103.46亿
300456,赛微电子,19.51,4.98亿,115.79亿
300457,赢合科技,23.74,4.81亿,150.46亿
300458,全志科技,36.48,11.18亿,188.91亿
300459,汤姆猫,5.57,23.49亿,176.45亿
300460,惠伦晶体,15.67,4.55亿,44.00亿
300461,田中精机,22.50,1.43亿,18.10亿
300462,华铭智能,11.40,4.30亿,15.59亿
300463,迈克生物,14.20,1.15亿,69.79亿
300464,星徽股份,6.14,2.77亿,20.27亿
300465,高伟达,15.03,7.54亿,66.70亿
300466,赛摩智能,8.71,1.77亿,36.58亿
300467,迅游科技,17.30,3.04亿,29.16亿
300468,四方精创,22.50,15.55亿,118.99亿
300469,信息发展,26.84,10.92亿,66.63亿
300470,中密控股,36.29,6102.42万,70.06亿
300471,厚普股份,10.51,8239.00万,38.52亿
300472,新元科技,7.90,7234.18万,19.80亿
300473,德尔股份,--,--,32.01亿
300474,景嘉微,89.51,15.17亿,292.56亿
300475,香农芯创,31.88,5.20亿,140.35亿
300476,胜宏科技,41.13,13.20亿,351.75亿
300477,合纵科技,3.42,1.49亿,31.99亿
300478,杭州高新,10.60,5423.11万,13.43亿
300479,神思电子,19.68,2.19亿,38.78亿
300480,光力科技,15.11,1.41亿,37.42亿
300481,濮阳惠成,15.94,1.25亿,46.86亿
300482,万孚生物,24.94,1.64亿,82.87亿
300483,首华燃气,11.22,3.60亿,29.08亿
300484,蓝海华腾,27.78,17.30亿,45.66亿
300485,赛升药业,7.70,3656.21万,21.08亿
300486,东杰智能,7.28,3.89亿,28.82亿
300487,蓝晓科技,56.79,9.24亿,172.71亿
300488,恒锋工具,23.24,2565.72万,31.77亿
300489,光智科技,69.75,6.43亿,95.67亿
300490,华自科技,10.02,4.88亿,39.40亿
300491,通合科技,16.02,9319.74万,24.85亿
300492,华图山鼎,75.84,9420.20万,106.54亿
300493,润欣科技,15.48,12.84亿,77.55亿
300494,盛天网络,12.60,9.34亿,50.19亿
300496,中科创达,57.25,11.00亿,210.13亿
300497,富祥药业,12.13,1.62亿,54.78亿
300498,温氏股份,18.03,7.70亿,980.70亿
300499,高澜股份,16.23,5.82亿,44.05亿
300500,启迪设计,12.31,8260.77万,20.09亿
300501,海顺新材,15.16,1.22亿,18.98亿
300502,新易盛,127.72,49.25亿,804.89亿
300503,昊志机电,17.50,3.40亿,41.84亿
300504,天邑股份,17.55,1.86亿,38.26亿
300505,川金诺,15.54,4.49亿,33.78亿
300506,*ST名家,3.76,5848.48万,21.67亿
300507,苏奥传感,6.72,1.90亿,51.91亿
300508,维宏股份,28.06,7842.92万,16.06亿
300509,新美星,6.70,6064.94万,16.56亿
300510,金冠股份,4.64,1.66亿,38.27亿
300511,雪榕生物,4.03,8072.52万,16.85亿
300512,中亚股份,7.29,3523.08万,23.95亿
300513,恒实科技,9.56,1.12亿,26.91亿
300514,友讯达,14.80,7633.18万,23.45亿
300515,三德科技,12.01,3859.71万,22.07亿
300516,久之洋,36.79,1.14亿,66.22亿
300517,海波重科,9.50,3816.15万,11.78亿
300518,新迅达,14.16,1.07亿,28.23亿
300519,新光药业,14.43,4259.52万,16.46亿
300520,科大国创,24.00,12.36亿,66.57亿
300521,爱司凯,16.66,5907.28万,23.99亿
300522,世名科技,12.65,1.67亿,30.85亿
300523,辰安科技,25.10,1.95亿,58.30亿
300525,博思软件,18.26,2.75亿,110.91亿
300527,中船应急,9.03,2.05亿,86.98亿
300528,幸福蓝海,9.10,1.29亿,33.91亿
300529,健帆生物,31.29,2.68亿,160.36亿
300530,领湃科技,24.02,2.61亿,38.02亿
300531,优博讯,19.33,8.35亿,60.91亿
300532,今天国际,11.30,1.56亿,48.40亿
300533,冰川网络,22.72,7.50亿,37.43亿
300534,陇神戎发,9.20,1.30亿,27.79亿
300535,达威股份,14.68,4015.15万,11.22亿
300536,*ST农尚,7.54,9710.80万,22.11亿
300537,广信材料,19.08,2.06亿,27.47亿
300538,同益股份,16.93,1.13亿,19.45亿
300539,横河精密,12.20,1.27亿,20.90亿
300540,蜀道装备,25.60,1.12亿,37.15亿
300541,先进数通,13.69,7.88亿,50.00亿
300542,新晨科技,25.25,4.91亿,62.21亿
300543,朗科智能,9.99,1.18亿,21.12亿
300545,联得装备,33.45,2.23亿,37.67亿
300546,雄帝科技,18.91,5.11亿,25.16亿
300547,川环科技,20.96,2.58亿,37.36亿
300548,博创科技,23.53,2.53亿,52.54亿
300549,优德精密,17.37,6581.27万,17.55亿
300550,和仁科技,14.61,8005.66万,38.32亿
300551,古鳌科技,14.20,6.01亿,42.74亿
300552,万集科技,35.16,3.84亿,46.90亿
300553,集智股份,28.79,5390.22万,15.26亿
300554,三超新材,25.27,1.98亿,19.92亿
300555,ST路通,7.62,1956.89万,15.07亿
300556,丝路视觉,20.44,2.79亿,21.01亿
300557,理工光科,29.87,7387.65万,27.33亿
300558,贝达药业,47.39,2.38亿,197.70亿
300559,佳发教育,12.02,2.41亿,37.40亿
300560,中富通,16.03,1.90亿,29.97亿
300561,汇金科技,24.15,9.97亿,43.55亿
300562,乐心医疗,13.64,2.03亿,21.97亿
300563,神宇股份,50.79,10.55亿,62.49亿
300564,筑博设计,17.10,3.82亿,19.36亿
300565,科信技术,14.95,2.81亿,34.03亿
300566,激智科技,18.50,2.13亿,42.22亿
300567,精测电子,71.00,10.08亿,143.45亿
300568,星源材质,11.30,9.55亿,137.16亿
300569,天能重工,5.19,1.08亿,52.84亿
300570,太辰光,69.60,12.25亿,133.84亿
300571,平治信息,26.78,1.62亿,30.96亿
300572,安车检测,21.18,2.75亿,38.89亿
300573,兴齐眼药,87.51,5.34亿,117.98亿
300575,中旗股份,6.82,2.11亿,23.38亿
300576,容大感光,53.52,9.82亿,98.23亿
300577,开润股份,21.67,2505.74万,30.39亿
300578,会畅通讯,23.15,2.72亿,44.92亿
300579,数字认证,29.14,2.02亿,76.43亿
300580,贝斯特,19.49,3.83亿,91.49亿
300581,晨曦航空,12.72,3.12亿,69.97亿
300582,英飞特,11.77,8039.05万,26.08亿
300583,赛托生物,26.32,1.82亿,48.99亿
300584,海辰药业,22.54,8594.20万,18.51亿
300585,奥联电子,15.03,9021.67万,25.72亿
300586,美联新材,9.15,6.73亿,48.91亿
300587,天铁股份,4.78,1.09亿,44.24亿
300588,熙菱信息,16.40,3.62亿,21.92亿
300589,江龙船艇,13.12,1.13亿,30.39亿
300590,移为通信,14.43,2.66亿,51.05亿
300591,万里马,4.87,1.45亿,17.08亿
300592,华凯易佰,14.26,6.35亿,52.25亿
300593,新雷能,12.60,2.29亿,56.73亿
300594,朗进科技,19.08,9766.50万,17.36亿
300595,欧普康视,19.48,2.06亿,130.22亿
300596,利安隆,29.14,2.13亿,65.47亿
300597,吉大通信,9.55,2.64亿,25.92亿
300598,诚迈科技,59.85,12.55亿,129.83亿
300599,雄塑科技,7.39,4317.85万,15.68亿
300600,ST瑞科,7.63,5768.68万,18.78亿
300601,康泰生物,19.13,2.72亿,168.61亿
300602,飞荣达,20.42,4.17亿,80.00亿
300603,立昂技术,9.87,1.63亿,35.52亿
300604,长川科技,47.17,16.25亿,222.01亿
300605,恒锋信息,13.16,6721.70万,14.95亿
300606,金太阳,23.22,1.42亿,27.71亿
300607,拓斯达,22.82,25.64亿,71.30亿
300608,思特奇,13.59,6.98亿,37.39亿
300609,汇纳科技,29.67,1.63亿,35.57亿
300610,晨化股份,10.00,5504.69万,16.12亿
300611,美力科技,10.66,6500.46万,15.81亿
300612,宣亚国际,17.64,5.97亿,31.73亿
300613,富瀚微,48.61,2.99亿,105.81亿
300614,百川畅银,11.00,3304.02万,17.65亿
300615,欣天科技,12.35,7009.39万,16.23亿
300616,尚品宅配,13.29,9623.80万,20.73亿
300617,安靠智电,28.25,7657.81万,39.72亿
300618,寒锐钴业,39.32,5.30亿,107.19亿
300619,金银河,27.84,1.47亿,30.62亿
300620,光库科技,48.51,4.35亿,119.78亿
300621,维业股份,11.38,1.35亿,22.32亿
300622,博士眼镜,52.65,19.23亿,61.26亿
300623,捷捷微电,36.80,16.43亿,246.65亿
300624,万兴科技,69.78,25.53亿,119.49亿
300625,三雄极光,11.92,2651.80万,19.44亿
300626,华瑞股份,10.10,6403.21万,17.97亿
300627,华测导航,38.18,3.09亿,172.90亿
300628,亿联网络,39.26,4.01亿,283.87亿
300629,新劲刚,22.76,3.66亿,48.16亿
300630,普利制药,10.74,2.57亿,36.33亿
300631,久吾高科,23.37,8557.96万,27.87亿
300632,光莆股份,12.11,6733.79万,26.79亿
300633,开立医疗,36.38,2.12亿,157.42亿
300634,彩讯股份,24.90,19.34亿,108.24亿
300635,中达安,12.41,3.19亿,14.91亿
300636,同和药业,8.42,6641.39万,30.68亿
300637,扬帆新材,11.40,1.53亿,26.71亿
300638,广和通,17.80,6.04亿,94.76亿
300639,凯普生物,6.24,8269.25万,39.63亿
300640,德艺文创,5.64,1.39亿,12.53亿
300641,正丹股份,25.05,6.72亿,133.36亿
300642,透景生命,16.58,3.30亿,22.83亿
300643,万通智控,13.25,8304.58万,30.50亿
300644,南京聚隆,22.79,2.69亿,19.53亿
300645,正元智慧,18.40,4.72亿,26.14亿
300647,超频三,8.12,3.07亿,37.08亿
300648,星云股份,27.41,1.87亿,29.11亿
300649,杭州园林,12.27,5437.62万,13.02亿
300650,太龙股份,12.25,1.69亿,19.25亿
300651,金陵体育,13.81,3399.24万,10.35亿
300652,雷迪克,29.68,2.22亿,27.33亿
300653,正海生物,22.45,6717.13万,40.41亿
300654,世纪天鸿,13.20,15.16亿,43.06亿
300655,晶瑞电材,10.65,6.49亿,107.74亿
300656,民德电子,33.25,4.00亿,41.62亿
300657,弘信电子,21.31,11.03亿,97.31亿
300658,延江股份,5.67,1.25亿,12.78亿
300659,中孚信息,19.69,2.47亿,37.48亿
300660,江苏雷利,29.93,2.15亿,95.52亿
300661,圣邦股份,88.74,5.22亿,401.58亿
300662,科锐国际,23.18,1.76亿,45.50亿
300663,科蓝软件,21.72,9.52亿,90.11亿
300664,鹏鹞环保,4.98,5061.32万,37.46亿
300665,飞鹿股份,6.92,3678.00万,10.53亿
300666,江丰电子,75.01,9.78亿,165.40亿
300667,必创科技,19.79,1.55亿,34.17亿
300668,杰恩设计,21.38,4730.42万,18.88亿
300669,沪宁股份,21.48,3775.98万,39.11亿
300670,大烨智能,6.61,6667.88万,14.85亿
300671,富满微,39.61,3.29亿,85.94亿
300672,国科微,67.55,5.31亿,141.92亿
300673,佩蒂股份,16.08,8634.13万,26.05亿
300674,宇信科技,22.66,9.08亿,159.34亿
300675,建科院,15.47,1.14亿,22.69亿
300676,华大基因,46.86,2.21亿,193.31亿
300677,英科医疗,26.67,3.86亿,125.09亿
300678,中科信息,40.75,8.21亿,116.36亿
300679,电连技术,46.91,2.90亿,167.82亿
300680,隆盛科技,26.95,3.69亿,46.68亿
300681,英搏尔,25.14,6.07亿,44.34亿
300682,朗新集团,13.77,4.25亿,144.77亿
300683,海特生物,27.57,4369.86万,33.65亿
300684,中石科技,24.09,12.67亿,48.34亿
300685,艾德生物,25.23,1.27亿,99.32亿
300686,智动力,9.61,1.69亿,19.09亿
300687,赛意信息,21.03,8.35亿,68.43亿
300688,创业黑马,32.23,7.22亿,45.74亿
300689,澄天伟业,28.00,4122.49万,28.33亿
300690,双一科技,24.20,1.98亿,26.65亿
300691,联合光电,20.67,1.97亿,39.97亿
300692,中环环保,6.18,6587.92万,23.15亿
300693,盛弘股份,25.17,2.86亿,63.80亿
300694,蠡湖股份,15.83,9.54亿,34.08亿
300695,兆丰股份,40.72,1969.90万,28.88亿
300696,爱乐达,17.07,1.54亿,31.82亿
300697,电工合金,12.24,6370.56万,31.19亿
300698,万马科技,42.75,1.95亿,50.68亿
300699,光威复材,34.96,5.25亿,287.18亿
300700,岱勒新材,8.33,9080.10万,21.95亿
300701,森霸传感,9.81,5795.00万,23.63亿
300702,天宇股份,16.67,4464.38万,35.20亿
300703,创源股份,9.39,4726.63万,15.93亿
300705,九典制药,23.80,1.25亿,85.72亿
300706,阿石创,24.09,1.36亿,27.29亿
300707,威唐工业,15.36,2.88亿,21.99亿
300708,聚灿光电,11.56,2.40亿,57.63亿
300709,精研科技,41.83,4.16亿,62.28亿
300710,万隆光电,20.00,6885.67万,17.83亿
300711,广哈通信,20.06,2.52亿,49.83亿
300712,永福股份,28.39,5.15亿,52.98亿
300713,英可瑞,16.88,1.61亿,14.79亿
300715,凯伦股份,7.35,2929.50万,25.06亿
300716,泉为科技,12.50,8149.64万,20.00亿
300717,华信新材,15.49,3308.89万,15.78亿
300718,长盛轴承,17.81,1.42亿,34.53亿
300719,安达维尔,19.45,2.48亿,34.94亿
300720,海川智能,17.17,9666.21万,29.76亿
300721,怡达股份,13.91,7090.10万,19.08亿
300722,新余国科,30.22,3.67亿,83.64亿
300723,一品红,16.66,1.10亿,70.44亿
300724,捷佳伟创,73.60,12.74亿,201.77亿
300725,药石科技,36.30,2.38亿,61.11亿
300726,宏达电子,31.89,1.95亿,68.11亿
300727,润禾材料,26.27,5823.52万,29.92亿
300729,乐歌股份,17.15,2.87亿,50.72亿
300730,科创信息,14.20,2.71亿,27.93亿
300731,科创新源,20.51,1.99亿,24.64亿
300732,设研院,7.81,8414.30万,25.29亿
300733,西菱动力,11.77,7608.06万,26.54亿
300735,光弘科技,38.85,20.88亿,294.20亿
300736,百邦科技,10.75,8914.29万,13.87亿
300737,科顺股份,5.51,1.05亿,46.86亿
300738,奥飞数据,13.03,12.26亿,125.68亿
300739,明阳电路,15.09,3.01亿,45.53亿
300740,水羊股份,12.82,1.02亿,45.82亿
300741,华宝股份,17.63,2993.74万,108.58亿
300743,天地数码,18.04,2.62亿,23.36亿
300745,欣锐科技,18.18,9006.74万,25.69亿
300746,汉嘉设计,14.25,1.08亿,31.62亿
300747,锐科激光,21.54,4.79亿,109.70亿
300748,金力永磁,19.66,9.85亿,222.91亿
300749,顶固集创,6.62,4064.44万,10.42亿
300750,宁德时代,265.56,94.88亿,10360.73亿
300751,迈为股份,130.80,7.08亿,252.90亿
300752,隆利科技,18.91,2.23亿,29.12亿
300753,爱朋医疗,15.00,6121.96万,12.36亿
300755,华致酒行,18.76,1.35亿,78.13亿
300756,金马游乐,14.74,5975.09万,19.34亿
300757,罗博特科,193.57,19.90亿,282.56亿
300758,七彩化学,12.94,1.79亿,45.66亿
300759,康龙化成,28.41,9.10亿,405.86亿
300760,迈瑞医疗,270.68,16.61亿,3281.83亿
300761,立华股份,20.56,1.69亿,124.37亿
300762,上海瀚讯,26.25,18.09亿,164.84亿
300763,锦浪科技,74.86,10.44亿,240.70亿
300765,新诺威,25.80,2.28亿,321.74亿
300766,每日互动,16.12,9.62亿,57.33亿
300767,震安科技,11.03,6686.26万,24.21亿
300768,迪普科技,19.86,2.56亿,83.54亿
300769,德方纳米,41.50,7.02亿,104.48亿
300770,新媒股份,42.01,2.07亿,96.26亿
300771,智莱科技,11.17,9780.80万,20.24亿
300772,运达股份,13.26,1.77亿,92.15亿
300773,拉卡拉,20.75,7.50亿,152.37亿
300774,倍杰特,9.12,4368.38万,17.77亿
300775,三角防务,26.03,4.36亿,138.60亿
300776,帝尔激光,76.70,3.93亿,128.19亿
300777,中简科技,29.28,2.94亿,124.07亿
300778,新城市,12.57,1.73亿,25.60亿
300779,惠城环保,86.10,3.60亿,128.69亿
300780,德恩精工,18.31,3.88亿,19.20亿
300781,因赛集团,74.99,11.29亿,60.82亿
300782,卓胜微,94.18,13.53亿,421.52亿
300783,三只松鼠,31.41,5.31亿,87.82亿
300784,利安科技,60.50,7971.02万,8.51亿
300785,值得买,32.18,14.54亿,39.34亿
300786,国林科技,15.70,1.34亿,23.03亿
300787,海能实业,13.50,8818.80万,21.80亿
300788,中信出版,32.49,5.21亿,61.78亿
300789,唐源电气,15.62,6704.90万,15.44亿
300790,宇瞳光学,18.05,9.36亿,51.35亿
300791,仙乐健康,26.60,7512.60万,51.70亿
300792,壹网壹创,21.24,2.05亿,45.45亿
300793,佳禾智能,18.13,11.41亿,61.84亿
300795,米奥会展,18.22,8096.87万,24.40亿
300796,贝斯美,11.79,2.81亿,42.58亿
300797,钢研纳克,13.19,6464.85万,49.54亿
300798,锦鸡股份,7.69,2.00亿,28.64亿
300800,力合科技,10.85,3464.17万,25.43亿
300801,泰和科技,20.10,3.75亿,26.95亿
300802,矩子科技,17.51,9991.65万,34.07亿
300803,指南针,93.42,33.16亿,378.10亿
300804,广康生化,24.76,2179.25万,6.81亿
300805,电声股份,9.30,2.57亿,26.70亿
300806,斯迪克,13.08,2.34亿,36.54亿
300807,天迈科技,36.10,2.15亿,17.71亿
300808,久量股份,24.22,6390.84万,25.48亿
300809,华辰装备,23.41,1.12亿,17.38亿
300810,中科海讯,21.24,6336.35万,24.21亿
300811,铂科新材,47.70,3.80亿,109.14亿
300812,易天股份,25.92,1.79亿,23.51亿
300813,泰林生物,23.04,1.15亿,13.73亿
300814,中富电路,31.19,1.17亿,54.83亿
300815,玉禾田,16.18,1.18亿,63.03亿
300816,艾可蓝,24.38,4715.47万,11.79亿
300817,双飞集团,13.41,5444.78万,16.66亿
300818,耐普矿机,28.99,6450.78万,28.27亿
300819,聚杰微纤,13.76,8207.64万,18.54亿
300820,英杰电气,57.73,3.58亿,64.07亿
300821,东岳硅材,8.34,7294.62万,100.06亿
300822,贝仕达克,12.80,1.08亿,36.99亿
300823,建科智能,14.37,2.15亿,10.93亿
300824,北鼎股份,9.28,9156.89万,29.33亿
300825,阿尔特,12.84,8.82亿,62.52亿
300826,测绘股份,16.46,8479.72万,25.48亿
300827,上能电气,46.85,4.15亿,121.81亿
300828,锐新科技,13.72,4664.92万,17.11亿
300829,金丹科技,16.33,4925.15万,20.56亿
300830,金现代,8.44,2.01亿,26.58亿
300831,派瑞股份,15.62,2.31亿,28.82亿
300832,新产业,67.79,3.49亿,461.11亿
300833,浩洋股份,39.49,7693.23万,32.09亿
300834,星辉环材,20.32,1647.23万,12.48亿
300835,龙磁科技,32.69,1.47亿,26.79亿
300836,佰奥智能,50.88,7441.05万,21.73亿
300837,浙矿股份,21.63,2633.04万,15.27亿
300838,浙江力诺,13.14,5375.76万,13.31亿
300839,博汇股份,7.94,1.03亿,19.07亿
300840,酷特智能,17.20,3.27亿,29.45亿
300841,康华生物,58.85,2.47亿,71.93亿
300842,帝科股份,47.72,4.64亿,59.70亿
300843,胜蓝股份,30.71,3.17亿,46.38亿
300844,山水比德,33.16,1.12亿,7.47亿
300845,捷安高科,14.40,9558.92万,14.70亿
300846,首都在线,14.19,6.02亿,55.38亿
300847,中船汉光,18.36,1.67亿,54.35亿
300848,美瑞新材,19.50,1.12亿,46.69亿
300849,锦盛新材,13.21,4046.61万,16.05亿
300850,新强联,23.86,2.20亿,58.56亿
300851,交大思诺,28.41,4652.89万,12.44亿
300852,四会富仕,27.16,9553.03万,37.18亿
300853,申昊科技,18.09,1.35亿,19.94亿
300854,中兰环保,13.37,2741.42万,7.51亿
300855,图南股份,24.73,1.38亿,72.45亿
300856,科思股份,26.73,1.79亿,87.11亿
300857,协创数据,83.32,9.98亿,203.77亿
300858,科拓生物,15.31,4367.88万,29.67亿
300859,西域旅游,40.40,3.24亿,62.62亿
300860,锋尚文化,25.04,9994.97万,28.02亿
300861,美畅股份,24.07,1.57亿,72.56亿
300862,蓝盾光电,33.50,3.88亿,50.74亿
300863,卡倍亿,42.77,1.47亿,50.90亿
300864,南大环境,22.36,5875.23万,34.99亿
300865,大宏立,28.79,8929.38万,19.50亿
300866,安克创新,83.12,3.31亿,246.37亿
300867,圣元环保,13.81,6411.67万,26.46亿
300868,杰美特,31.36,1.25亿,25.26亿
300869,康泰医学,15.70,9699.28万,39.50亿
300870,欧陆通,71.09,7.00亿,71.94亿
300871,回盛生物,11.83,2688.17万,19.61亿
300872,天阳科技,16.49,4.56亿,64.72亿
300873,海晨股份,17.62,5581.91万,29.82亿
300875,捷强装备,32.29,9957.28万,21.51亿
300876,蒙泰高新,23.79,5375.49万,16.27亿
300877,金春股份,15.43,2778.53万,18.52亿
300878,维康药业,19.06,1.36亿,10.60亿
300879,大叶股份,14.82,1.03亿,28.79亿
300880,迦南智能,22.32,1.35亿,43.34亿
300881,盛德鑫泰,33.26,2.05亿,19.09亿
300882,万胜智能,15.40,8552.01万,41.01亿
300883,龙利得,5.43,3375.84万,17.80亿
300884,狄耐克,11.20,1.09亿,21.25亿
300885,海昌新材,11.06,7194.15万,18.77亿
300886,华业香料,21.25,2315.46万,9.24亿
300887,谱尼测试,8.17,1.11亿,29.59亿
300888,稳健医疗,32.15,1.58亿,56.43亿
300889,爱克股份,13.76,7104.61万,13.45亿
300890,翔丰华,34.62,4.47亿,33.74亿
300891,惠云钛业,9.58,1.65亿,31.85亿
300892,品渥食品,36.43,2.35亿,23.52亿
300893,松原股份,31.93,6536.52万,36.07亿
300894,火星人,14.12,1.42亿,41.52亿
300895,铜牛信息,34.94,2.69亿,48.28亿
300896,爱美客,214.01,10.73亿,446.13亿
300897,山科智能,22.60,3509.53万,14.22亿
300898,熊猫乳品,22.11,6895.65万,25.37亿
300899,上海凯鑫,24.08,1.86亿,9.86亿
300900,广联航空,22.75,3.19亿,49.54亿
300901,中胤时尚,13.06,6371.59万,31.34亿
300902,国安达,18.75,6003.01万,23.04亿
300903,科翔股份,8.73,1.19亿,28.78亿
300904,威力传动,47.97,9295.70万,10.55亿
300905,宝丽迪,32.92,5.43亿,40.98亿
300906,日月明,22.96,2530.80万,16.46亿
300907,康平科技,21.71,2858.65万,20.84亿
300908,仲景食品,32.44,9076.04万,40.09亿
300909,汇创达,27.00,1.96亿,30.84亿
300910,瑞丰新材,45.27,1.32亿,92.61亿
300911,亿田智能,26.29,5739.58万,33.98亿
300912,凯龙高科,13.54,1.10亿,11.62亿
300913,兆龙互连,34.37,2.22亿,72.95亿
300915,海融科技,33.00,3473.20万,13.53亿
300916,朗特智能,29.49,1.15亿,27.23亿
300917,特发服务,59.00,8.16亿,99.71亿
300918,南山智尚,11.20,4810.38万,40.32亿
300919,中伟股份,41.08,4.44亿,373.75亿
300920,润阳科技,19.05,2226.09万,12.25亿
300921,南凌科技,23.40,1.56亿,18.58亿
300922,天秦装备,15.29,7326.78万,17.60亿
300923,研奥股份,21.78,4783.91万,16.65亿
300925,法本信息,30.00,22.35亿,99.17亿
300926,博俊科技,22.90,1.74亿,61.47亿
300927,江天化学,18.62,7007.35万,26.23亿
300928,华安鑫创,38.70,1.98亿,20.52亿
300929,华骐环保,9.68,3235.96万,11.92亿
300930,屹通新材,28.60,1.74亿,13.48亿
300931,通用电梯,6.93,3613.61万,13.61亿
300932,三友联众,13.53,6766.03万,22.03亿
300933,中辰股份,6.74,8265.96万,30.90亿
300935,盈建科,21.88,6565.58万,13.19亿
300936,中英科技,45.25,8622.98万,21.48亿
300937,药易购,31.50,3.52亿,19.73亿
300938,信测标准,21.79,4464.58万,24.56亿
300939,秋田微,31.70,8259.79万,38.04亿
300940,南极光,16.21,1.22亿,23.90亿
300941,创识科技,23.70,4.12亿,28.74亿
300942,易瑞生物,8.59,4157.72万,34.43亿
300943,春晖智控,13.37,6256.88万,16.64亿
300945,曼卡龙,9.93,7148.21万,23.65亿
300946,恒而达,27.94,2906.53万,15.91亿
300947,德必集团,17.22,1.81亿,26.44亿
300948,冠中生态,10.73,3173.61万,14.04亿
300949,奥雅股份,32.25,8841.81万,11.06亿
300950,德固特,16.83,5552.33万,15.10亿
300951,博硕科技,31.32,1.28亿,47.32亿
300952,恒辉安防,19.73,3639.53万,10.82亿
300953,震裕科技,66.22,1.38亿,45.02亿
300955,嘉亨家化,15.53,1984.99万,9.14亿
300956,英力股份,19.32,2.27亿,17.29亿
300957,贝泰妮,49.76,2.76亿,210.78亿
300958,建工修复,12.59,5364.66万,11.46亿
300959,线上线下,43.08,5.67亿,22.52亿
300960,通业科技,23.20,8227.87万,21.57亿
300961,深水海纳,10.23,8807.77万,15.45亿
300962,中金辐照,16.09,5451.49万,42.48亿
300963,中洲特材,9.06,4945.65万,18.17亿
300964,本川智能,41.36,1.22亿,22.36亿
300965,*ST恒宇,34.23,2866.60万,5.62亿
300966,共同药业,18.33,5683.68万,13.77亿
300967,晓鸣股份,12.45,5312.68万,15.54亿
300968,格林精密,19.18,4.70亿,79.29亿
300969,恒帅股份,78.36,1.37亿,16.70亿
300970,华绿生物,13.13,3229.11万,12.22亿
300971,博亚精工,21.37,8660.44万,14.05亿
300972,万辰集团,64.79,3.48亿,100.92亿
300973,立高食品,36.79,7730.98万,42.87亿
300975,商络电子,12.15,4.67亿,56.93亿
300976,达瑞电子,60.10,1.41亿,36.75亿
300977,深圳瑞捷,20.70,2.63亿,19.61亿
300978,东箭科技,11.76,9049.89万,22.22亿
300979,华利集团,65.88,7714.48万,768.81亿
300980,祥源新材,21.91,2.14亿,17.78亿
300981,中红医疗,12.90,4497.06万,46.11亿
